throughput
762.8660659607606
1185.4071971441952
1449.8474521209966
1618.0270485273213
1749.74981308987
1842.8809062508956
1929.284437435793
1990.8882169877645
2050.2811825322883
2092.337677467784
2127.4343256785737
2162.5055858959995
2195.06420663061
2215.642971882089
2230.162710179462
2253.796672247642
2272.123846852783
2289.5195296035236
2304.7768789704965
2312.0915824870094
2316.557227611523
2328.29665615956
2340.3751859316144
2351.493198111655
2363.388456449825
2372.7381536844214
2382.960575809215
2385.086499321815
2385.860672524564
2394.080763535174
2401.549880541647
2408.966665285014
2415.9662102456077
2422.7328905583054
2427.9586462359666
2433.61751534527
2438.3183540557725
2429.371085083267
2435.2350297896955
2440.3292134380713
